;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40
102;;;;;;;;;;;;99;99;99;99;99;99;0.001;0.002;0.0035;0.006;0.009;0.0125;0.017;0.023;0.029;0.0355;0.043;0.051;0.059;0.068;0.076;0.085;0.094;0.103;0.1115;0.121
103;;;;;;;;;;;;99;99;99;99;99;99;0.001;0.002;0.003;0.0055;0.0085;0.012;0.016;0.022;0.0275;0.034;0.041;0.0495;0.057;0.066;0.074;0.083;0.092;0.101;0.109;0.1185
104;;;;;;;;;;;;99;99;99;99;99;99;0.001;0.0015;0.003;0.005;0.008;0.011;0.0155;0.021;0.026;0.033;0.0395;0.048;0.055;0.064;0.072;0.081;0.090;0.0985;0.107;0.116
105;;;;;;;;;;;;99;99;99;99;99;99;0.001;0.001;0.003;0.0045;0.0075;0.010;0.015;0.02;0.025;0.032;0.038;0.046;0.0535;0.062;0.070;0.079;0.0875;0.096;0.105;0.1135
106;;;;;;;;;;;;;99;99;99;99;99;0.001;0.001;0.0025;0.004;0.007;0.0095;0.014;0.019;0.024;0.0305;0.037;0.044;0.052;0.06;0.068;0.077;0.085;0.094;0.103;0.111
107;;;;;;;;;;;;;99;99;99;99;99;0.0005;0.001;0.002;0.0035;0.0065;0.009;0.013;0.018;0.023;0.029;0.036;0.0425;0.0505;0.058;0.066;0.075;0.083;0.092;0.101;0.109
108;;;;;;;;;;;;;99;99;99;99;99;0.000;0.001;0.002;0.003;0.006;0.0085;0.0125;0.017;0.022;0.028;0.0345;0.041;0.049;0.0565;0.0645;0.073;0.081;0.09;0.0985;0.107
109;;;;;;;;;;;;;99;99;99;99;99;99;0.001;0.002;0.003;0.0055;0.008;0.012;0.016;0.021;0.027;0.033;0.04;0.0475;0.055;0.063;0.071;0.079;0.088;0.096;0.105
110;;;;;;;;;;;;;99;99;99;99;99;99;0.001;0.0015;0.003;0.005;0.0075;0.011;0.015;0.020;0.026;0.032;0.039;0.046;0.0535;0.061;0.069;0.077;0.086;0.094;0.103
111;;;;;;;;;;;;;99;99;99;99;99;99;0.001;0.001;0.003;0.0045;0.007;0.010;0.0145;0.019;0.025;0.031;0.0375;0.0445;0.052;0.059;0.0675;0.0755;0.084;0.092;0.101
112;;;;;;;;;;;;;99;99;99;99;99;99;0.001;0.001;0.003;0.004;0.0065;0.0095;0.014;0.018;0.024;0.0295;0.036;0.043;0.0505;0.0575;0.066;0.074;0.082;0.09;0.099
113;;;;;;;;;;;;;99;99;99;99;99;99;0.001;0.001;0.0025;0.004;0.006;0.009;0.013;0.0175;0.023;0.028;0.0345;0.0415;0.049;0.056;0.064;0.072;0.080;0.088;0.097
114;;;;;;;;;;;;;99;99;99;99;99;99;0.0005;0.001;0.002;0.004;0.0055;0.0085;0.012;0.017;0.022;0.027;0.033;0.040;0.0475;0.0545;0.062;0.070;0.078;0.086;0.095
115;;;;;;;;;;;;;99;99;99;99;99;99;0.000;0.001;0.002;0.0035;0.005;0.008;0.0115;0.016;0.021;0.026;0.032;0.0385;0.046;0.053;0.0605;0.0685;0.076;0.084;0.093
116;;;;;;;;;;;;;99;99;99;99;99;99;99;0.001;0.002;0.003;0.005;0.0075;0.011;0.015;0.02;0.025;0.031;0.037;0.0445;0.0515;0.059;0.067;0.0745;0.0825;0.091
117;;;;;;;;;;;;;99;99;99;99;99;99;99;0.001;0.0015;0.003;0.005;0.007;0.0105;0.0145;0.019;0.024;0.03;0.036;0.043;0.050;0.0575;0.065;0.073;0.081;0.089
118;;;;;;;;;;;;;99;99;99;99;99;99;99;0.001;0.001;0.003;0.0045;0.0065;0.010;0.014;0.018;0.023;0.029;0.035;0.0415;0.0485;0.056;0.063;0.071;0.079;0.087
119;;;;;;;;;;;;;99;99;99;99;99;99;99;0.001;0.001;0.0025;0.004;0.006;0.0095;0.013;0.017;0.022;0.028;0.0335;0.040;0.047;0.0545;0.0615;0.069;0.077;0.085
120;;;;;;;;;;;;;99;99;99;99;99;99;99;0.0005;0.001;0.002;0.004;0.006;0.009;0.012;0.0165;0.021;0.027;0.032;0.039;0.0455;0.053;0.060;0.0675;0.0755;0.083
121;;;;;;;;;;;;;99;99;99;99;99;99;99;0.000;0.001;0.002;0.004;0.006;0.0085;0.0115;0.016;0.020;0.026;0.031;0.038;0.044;0.0515;0.0585;0.066;0.074;0.0815
122;;;;;;;;;;;;;;99;99;99;99;99;99;99;0.001;0.002;0.0035;0.0055;0.008;0.011;0.015;0.0195;0.025;0.030;0.0365;0.043;0.050;0.057;0.0645;0.072;0.080
123;;;;;;;;;;;;;;99;99;99;99;99;99;99;0.001;0.002;0.003;0.005;0.0075;0.0105;0.014;0.019;0.024;0.029;0.035;0.042;0.0485;0.0555;0.063;0.070;0.078
124;;;;;;;;;;;;;;99;99;99;99;99;99;99;0.001;0.002;0.003;0.0045;0.007;0.010;0.0135;0.018;0.023;0.028;0.034;0.0405;0.047;0.054;0.0615;0.0685;0.076
125;;;;;;;;;;;;;;99;99;99;99;99;99;99;0.001;0.0015;0.003;0.004;0.0065;0.0095;0.013;0.017;0.022;0.027;0.033;0.039;0.0455;0.0525;0.060;0.067;0.0745
126;;;;;;;;;;;;;;99;99;99;99;99;99;99;0.001;0.001;0.0025;0.004;0.006;0.009;0.0125;0.0165;0.021;0.026;0.032;0.038;0.044;0.051;0.0585;0.0655;0.073
127;;;;;;;;;;;;;;99;99;99;99;99;99;99;0.001;0.001;0.002;0.004;0.006;0.0085;0.012;0.016;0.02;0.025;0.031;0.037;0.043;0.0495;0.057;0.064;0.0715
128;;;;;;;;;;;;;;99;99;99;99;99;99;99;0.001;0.001;0.002;0.0035;0.006;0.008;0.0115;0.015;0.019;0.024;0.03;0.0355;0.042;0.048;0.0555;0.0625;0.070
129;;;;;;;;;;;;;;99;99;99;99;99;99;99;0.0005;0.001;0.002;0.003;0.0055;0.0075;0.011;0.014;0.0185;0.0235;0.029;0.034;0.0405;0.047;0.054;0.061;0.0685
130;;;;;;;;;;;;;;99;99;99;99;99;99;99;0.000;0.001;0.002;0.003;0.005;0.007;0.0105;0.0135;0.018;0.023;0.028;0.033;0.039;0.046;0.0525;0.0595;0.067
131;;;;;;;;;;;;;;99;99;99;99;99;99;99;99;0.001;0.002;0.003;0.0045;0.007;0.010;0.013;0.017;0.022;0.027;0.032;0.038;0.0445;0.051;0.058;0.0655
132;;;;;;;;;;;;;;99;99;99;99;99;99;99;99;0.001;0.0015;0.003;0.004;0.007;0.0095;0.0125;0.016;0.021;0.026;0.031;0.037;0.043;0.05;0.0565;0.064
133;;;;;;;;;;;;;;99;99;99;99;99;99;99;99;0.001;0.001;0.003;0.004;0.0065;0.009;0.012;0.0155;0.02;0.025;0.030;0.036;0.042;0.049;0.055;0.0625
134;;;;;;;;;;;;;;99;99;99;99;99;99;99;99;0.001;0.001;0.0025;0.004;0.006;0.0085;0.0115;0.015;0.019;0.024;0.029;0.035;0.041;0.0475;0.054;0.061
135;;;;;;;;;;;;;;99;99;99;99;99;99;99;99;0.001;0.001;0.002;0.0035;0.0055;0.008;0.011;0.0145;0.0185;0.023;0.028;0.034;0.04;0.046;0.053;0.0595
136;;;;;;;;;;;;;;99;99;99;99;99;99;99;99;0.001;0.001;0.002;0.003;0.005;0.0075;0.0105;0.014;0.018;0.0225;0.027;0.033;0.039;0.045;0.0515;0.058
137;;;;;;;;;;;;;;;99;99;99;99;99;99;99;0.0005;0.001;0.002;0.003;0.005;0.007;0.010;0.0135;0.0175;0.022;0.026;0.032;0.038;0.044;0.050;0.0565
138;;;;;;;;;;;;;;;99;99;99;99;99;99;99;0.000;0.001;0.002;0.003;0.005;0.0065;0.0095;0.013;0.017;0.021;0.0255;0.031;0.037;0.0425;0.049;0.055
139;;;;;;;;;;;;;;;99;99;99;99;99;99;99;99;0.001;0.002;0.003;0.0045;0.006;0.009;0.0125;0.016;0.020;0.025;0.03;0.0355;0.041;0.048;0.054
140;;;;;;;;;;;;;;;99;99;99;99;99;99;99;99;0.001;0.0015;0.003;0.004;0.006;0.0085;0.012;0.015;0.0195;0.024;0.029;0.034;0.04;0.0465;0.053
141;;;;;;;;;;;;;;;99;99;99;99;99;99;99;99;0.001;0.001;0.0025;0.004;0.006;0.008;0.0115;0.0145;0.019;0.023;0.028;0.033;0.039;0.045;0.0515
142;;;;;;;;;;;;;;;99;99;99;99;99;99;99;99;0.001;0.001;0.002;0.004;0.0055;0.0075;0.011;0.014;0.018;0.0225;0.027;0.032;0.038;0.044;0.050
143;;;;;;;;;;;;;;;99;99;99;99;99;99;99;99;0.001;0.001;0.002;0.0035;0.005;0.007;0.0105;0.0135;0.017;0.022;0.026;0.0315;0.037;0.043;0.049
144;;;;;;;;;;;;;;;99;99;99;99;99;99;99;99;0.001;0.001;0.002;0.003;0.005;0.007;0.010;0.013;0.0165;0.021;0.025;0.031;0.036;0.042;0.048
145;;;;;;;;;;;;;;;99;99;99;99;99;99;99;99;0.001;0.001;0.002;0.003;0.005;0.007;0.0095;0.0125;0.016;0.020;0.0245;0.03;0.035;0.041;0.047
146;;;;;;;;;;;;;;;99;99;99;99;99;99;99;99;0.0005;0.001;0.002;0.003;0.0045;0.0065;0.009;0.012;0.0155;0.0195;0.024;0.029;0.034;0.04;0.046
147;;;;;;;;;;;;;;;99;99;99;99;99;99;99;99;0.000;0.001;0.002;0.003;0.004;0.006;0.0085;0.0115;0.015;0.019;0.023;0.028;0.033;0.039;0.0445
148;;;;;;;;;;;;;;;99;99;99;99;99;99;99;99;99;0.001;0.002;0.003;0.004;0.006;0.008;0.011;0.0145;0.018;0.022;0.027;0.032;0.038;0.043
149;;;;;;;;;;;;;;;99;99;99;99;99;99;99;99;99;0.001;0.0015;0.0025;0.004;0.006;0.0075;0.0105;0.014;0.017;0.0215;0.026;0.031;0.037;0.042
150;;;;;;;;;;;;;;;99;99;99;99;99;99;99;99;99;0.001;0.001;0.002;0.0035;0.0055;0.007;0.010;0.0135;0.0165;0.021;0.025;0.03;0.036;0.041
151;;;;;;;;;;;;;;;99;99;99;99;99;99;99;99;99;0.001;0.001;0.002;0.003;0.005;0.007;0.0095;0.013;0.016;0.0205;0.0245;0.029;0.035;0.04
152;;;;;;;;;;;;;;;99;99;99;99;99;99;99;99;99;0.001;0.001;0.002;0.003;0.0045;0.007;0.009;0.0125;0.0155;0.020;0.024;0.0285;0.034;0.039
153;;;;;;;;;;;;;;;99;99;99;99;99;99;99;99;99;0.001;0.001;0.002;0.003;0.004;0.0065;0.0085;0.012;0.015;0.019;0.023;0.028;0.033;0.038
154;;;;;;;;;;;;;;;;99;99;99;99;99;99;99;99;0.0005;0.001;0.002;0.003;0.004;0.006;0.008;0.0115;0.0145;0.018;0.022;0.027;0.032;0.037
155;;;;;;;;;;;;;;;;99;99;99;99;99;99;99;99;0.000;0.001;0.002;0.003;0.004;0.006;0.008;0.011;0.014;0.0175;0.0215;0.026;0.031;0.036
156;;;;;;;;;;;;;;;;99;99;99;99;99;99;99;99;99;0.001;0.002;0.0025;0.004;0.006;0.008;0.0105;0.0135;0.017;0.021;0.0255;0.03;0.035
157;;;;;;;;;;;;;;;;99;99;99;99;99;99;99;99;99;0.001;0.0015;0.002;0.004;0.0055;0.0075;0.010;0.013;0.0165;0.0205;0.025;0.029;0.0345
158;;;;;;;;;;;;;;;;99;99;99;99;99;99;99;99;99;0.001;0.001;0.002;0.0035;0.005;0.007;0.0095;0.0125;0.016;0.020;0.024;0.0285;0.034
159;;;;;;;;;;;;;;;;99;99;99;99;99;99;99;99;99;0.001;0.001;0.002;0.003;0.005;0.0065;0.009;0.012;0.0155;0.019;0.023;0.028;0.033
160;;;;;;;;;;;;;;;;99;99;99;99;99;99;99;99;99;0.001;0.001;0.002;0.003;0.005;0.006;0.0085;0.0115;0.015;0.018;0.0225;0.027;0.032
161;;;;;;;;;;;;;;;;99;99;99;99;99;99;99;99;99;0.001;0.001;0.002;0.003;0.0045;0.006;0.008;0.011;0.0145;0.0175;0.022;0.026;0.031
162;;;;;;;;;;;;;;;;99;99;99;99;99;99;99;99;99;0.001;0.001;0.002;0.003;0.004;0.006;0.008;0.0105;0.014;0.017;0.0215;0.0255;0.030
163;;;;;;;;;;;;;;;;99;99;99;99;99;99;99;99;99;0.0005;0.001;0.002;0.003;0.004;0.0055;0.008;0.010;0.0135;0.0165;0.021;0.025;0.0295
164;;;;;;;;;;;;;;;;99;99;99;99;99;99;99;99;99;0.000;0.001;0.0015;0.0025;0.004;0.005;0.0075;0.01;0.013;0.016;0.02;0.024;0.029
165;;;;;;;;;;;;;;;;99;99;99;99;99;99;99;99;99;99;0.001;0.001;0.002;0.0035;0.005;0.007;0.010;0.0125;0.0155;0.019;0.023;0.028
166;;;;;;;;;;;;;;;;99;99;99;99;99;99;99;99;99;99;0.001;0.001;0.002;0.003;0.005;0.007;0.0095;0.012;0.015;0.0185;0.0225;0.027
167;;;;;;;;;;;;;;;;99;99;99;99;99;99;99;99;99;99;0.001;0.001;0.002;0.003;0.0045;0.007;0.009;0.0115;0.0145;0.018;0.022;0.0265
168;;;;;;;;;;;;;;;;99;99;99;99;99;99;99;99;99;99;0.001;0.001;0.002;0.003;0.004;0.0065;0.0085;0.011;0.014;0.0175;0.0215;0.026
169;;;;;;;;;;;;;;;;99;99;99;99;99;99;99;99;99;99;0.001;0.001;0.002;0.003;0.004;0.006;0.008;0.0105;0.0135;0.017;0.021;0.025
170;;;;;;;;;;;;;;;;99;99;99;99;99;99;99;99;99;99;0.001;0.001;0.002;0.003;0.004;0.0055;0.0075;0.010;0.013;0.0165;0.0205;0.024
171;;;;;;;;;;;;;;;;99;99;99;99;99;99;99;99;99;99;0.001;0.001;0.002;0.0025;0.004;0.005;0.007;0.01;0.0125;0.016;0.020;0.0235
172;;;;;;;;;;;;;;;;;99;99;99;99;99;99;99;99;99;0.001;0.001;0.0015;0.002;0.004;0.005;0.007;0.010;0.012;0.0155;0.019;0.023
173;;;;;;;;;;;;;;;;;99;99;99;99;99;99;99;99;99;0.0005;0.001;0.001;0.002;0.0035;0.005;0.007;0.0095;0.0115;0.015;0.018;0.0225
174;;;;;;;;;;;;;;;;;99;99;99;99;99;99;99;99;99;0.000;0.001;0.001;0.002;0.003;0.005;0.0065;0.009;0.011;0.0145;0.0175;0.022
175;;;;;;;;;;;;;;;;;99;99;99;99;99;99;99;99;99;99;0.001;0.001;0.002;0.003;0.005;0.006;0.0085;0.011;0.014;0.017;0.021
176;;;;;;;;;;;;;;;;;99;99;99;99;99;99;99;99;99;99;0.001;0.001;0.002;0.003;0.0045;0.006;0.008;0.011;0.0135;0.0165;0.020
177;;;;;;;;;;;;;;;;;99;99;99;99;99;99;99;99;99;99;0.001;0.001;0.002;0.003;0.004;0.006;0.008;0.0105;0.013;0.016;0.0195
178;;;;;;;;;;;;;;;;;99;99;99;99;99;99;99;99;99;99;0.001;0.001;0.002;0.003;0.004;0.0055;0.008;0.010;0.0125;0.0155;0.019
179;;;;;;;;;;;;;;;;;99;99;99;99;99;99;99;99;99;99;0.001;0.001;0.002;0.0025;0.004;0.005;0.0075;0.0095;0.012;0.015;0.0185
180;;;;;;;;;;;;;;;;;99;99;99;99;99;99;99;99;99;99;0.0005;0.001;0.002;0.002;0.0035;0.005;0.007;0.009;0.0115;0.0145;0.018
181;;;;;;;;;;;;;;;;;99;99;99;99;99;99;99;99;99;99;0.000;0.001;0.0015;0.002;0.003;0.005;0.0065;0.009;0.011;0.014;0.0175
182;;;;;;;;;;;;;;;;;99;99;99;99;99;99;99;99;99;99;99;0.001;0.001;0.002;0.003;0.005;0.006;0.009;0.011;0.014;0.017
183;;;;;;;;;;;;;;;;;99;99;99;99;99;99;99;99;99;99;99;0.001;0.001;0.002;0.003;0.005;0.006;0.0085;0.011;0.014;0.0165
184;;;;;;;;;;;;;;;;;99;99;99;99;99;99;99;99;99;99;99;0.001;0.001;0.002;0.003;0.0045;0.006;0.008;0.0105;0.0135;0.016
185;;;;;;;;;;;;;;;;;99;99;99;99;99;99;99;99;99;99;99;0.001;0.001;0.002;0.003;0.004;0.006;0.0075;0.010;0.013;0.0155
186;;;;;;;;;;;;;;;;;99;99;99;99;99;99;99;99;99;99;99;0.001;0.001;0.002;0.003;0.004;0.006;0.007;0.0095;0.0125;0.015
187;;;;;;;;;;;;;;;;;99;99;99;99;99;99;99;99;99;99;99;0.001;0.001;0.002;0.003;0.004;0.0055;0.007;0.009;0.012;0.0145
188;;;;;;;;;;;;;;;;;99;99;99;99;99;99;99;99;99;99;99;0.001;0.001;0.002;0.0025;0.0035;0.005;0.007;0.009;0.0115;0.014
189;;;;;;;;;;;;;;;;;99;99;99;99;99;99;99;99;99;99;99;0.001;0.001;0.0015;0.002;0.003;0.005;0.0065;0.009;0.011;0.014
190;;;;;;;;;;;;;;;;;99;99;99;99;99;99;99;99;99;99;99;0.0005;0.001;0.001;0.002;0.003;0.005;0.006;0.0085;0.0105;0.014
191;;;;;;;;;;;;;;;;;;99;99;99;99;99;99;99;99;99;99;0.000;0.001;0.001;0.002;0.003;0.0045;0.006;0.008;0.010;0.0135
192;;;;;;;;;;;;;;;;;;99;99;99;99;99;99;99;99;99;99;99;0.001;0.001;0.002;0.003;0.004;0.006;0.008;0.01;0.013
193;;;;;;;;;;;;;;;;;;99;99;99;99;99;99;99;99;99;99;99;0.001;0.001;0.002;0.003;0.004;0.0055;0.008;0.010;0.0125
194;;;;;;;;;;;;;;;;;;99;99;99;99;99;99;99;99;99;99;99;0.001;0.001;0.002;0.003;0.004;0.005;0.0075;0.0095;0.012
195;;;;;;;;;;;;;;;;;;99;99;99;99;99;99;99;99;99;99;99;0.001;0.001;0.002;0.003;0.004;0.005;0.007;0.009;0.0115
196;;;;;;;;;;;;;;;;;;99;99;99;99;99;99;99;99;99;99;99;0.001;0.001;0.002;0.0025;0.004;0.005;0.007;0.009;0.011
197;;;;;;;;;;;;;;;;;;99;99;99;99;99;99;99;99;99;99;99;0.001;0.001;0.002;0.002;0.0035;0.005;0.007;0.009;0.011
198;;;;;;;;;;;;;;;;;;99;99;99;99;99;99;99;99;99;99;99;0.001;0.001;0.0015;0.002;0.003;0.005;0.0065;0.0085;0.011
199;;;;;;;;;;;;;;;;;;99;99;99;99;99;99;99;99;99;99;99;0.0005;0.001;0.001;0.002;0.003;0.0045;0.006;0.008;0.0105
200;;;;;;;;;;;;;;;;;;99;99;99;99;99;99;99;99;99;99;99;0.000;0.001;0.001;0.002;0.003;0.004;0.006;0.0075;0.010
201;;;;;;;;;;;;;;;;;;99;99;99;99;99;99;99;99;99;99;99;99;0.001;0.001;0.002;0.003;0.004;0.006;0.007;0.0095
202;;;;;;;;;;;;;;;;;;99;99;99;99;99;99;99;99;99;99;99;99;0.001;0.001;0.002;0.003;0.004;0.0055;0.007;0.009
203;;;;;;;;;;;;;;;;;;99;99;99;99;99;99;99;99;99;99;99;99;0.001;0.001;0.002;0.003;0.004;0.005;0.007;0.009
204;;;;;;;;;;;;;;;;;;99;99;99;99;99;99;99;99;99;99;99;99;0.001;0.001;0.002;0.003;0.004;0.005;0.0065;0.009
205;;;;;;;;;;;;;;;;;;99;99;99;99;99;99;99;99;99;99;99;99;0.001;0.001;0.002;0.0025;0.0035;0.005;0.006;0.0085
206;;;;;;;;;;;;;;;;;;99;99;99;99;99;99;99;99;99;99;99;99;0.001;0.001;0.0015;0.002;0.003;0.0045;0.006;0.008
207;;;;;;;;;;;;;;;;;;99;99;99;99;99;99;99;99;99;99;99;99;0.001;0.001;0.001;0.002;0.003;0.004;0.006;0.008
208;;;;;;;;;;;;;;;;;;99;99;99;99;99;99;99;99;99;99;99;99;0.001;0.001;0.001;0.002;0.003;0.004;0.006;0.008
209;;;;;;;;;;;;;;;;;;99;99;99;99;99;99;99;99;99;99;99;99;0.0005;0.001;0.001;0.002;0.003;0.004;0.006;0.0075
210;;;;;;;;;;;;;;;;;;99;99;99;99;99;99;99;99;99;99;99;99;0.000;0.001;0.001;0.002;0.003;0.004;0.0055;0.007
211;;;;;;;;;;;;;;;;;;;99;99;99;99;99;99;99;99;99;99;99;99;0.001;0.001;0.002;0.003;0.004;0.005;0.007
212;;;;;;;;;;;;;;;;;;;99;99;99;99;99;99;99;99;99;99;99;99;0.001;0.001;0.002;0.003;0.004;0.005;0.007
213;;;;;;;;;;;;;;;;;;;99;99;99;99;99;99;99;99;99;99;99;99;0.001;0.001;0.002;0.0025;0.004;0.005;0.0065
214;;;;;;;;;;;;;;;;;;;99;99;99;99;99;99;99;99;99;99;99;99;0.001;0.001;0.002;0.002;0.0035;0.0045;0.006
215;;;;;;;;;;;;;;;;;;;99;99;99;99;99;99;99;99;99;99;99;99;0.001;0.001;0.0015;0.002;0.003;0.004;0.006
216;;;;;;;;;;;;;;;;;;;99;99;99;99;99;99;99;99;99;99;99;99;0.001;0.001;0.001;0.002;0.003;0.004;0.006
217;;;;;;;;;;;;;;;;;;;99;99;99;99;99;99;99;99;99;99;99;99;0.001;0.001;0.001;0.002;0.003;0.004;0.0055
218;;;;;;;;;;;;;;;;;;;99;99;99;99;99;99;99;99;99;99;99;99;0.0005;0.001;0.001;0.002;0.003;0.004;0.005
219;;;;;;;;;;;;;;;;;;;99;99;99;99;99;99;99;99;99;99;99;99;0.000;0.001;0.001;0.002;0.003;0.004;0.005
220;;;;;;;;;;;;;;;;;;;99;99;99;99;99;99;99;99;99;99;99;99;99;0.001;0.001;0.002;0.003;0.004;0.005
221;;;;;;;;;;;;;;;;;;;99;99;99;99;99;99;99;99;99;99;99;99;99;0.001;0.001;0.002;0.003;0.004;0.005
222;;;;;;;;;;;;;;;;;;;99;99;99;99;99;99;99;99;99;99;99;99;99;0.001;0.001;0.002;0.0025;0.0035;0.005
223;;;;;;;;;;;;;;;;;;;99;99;99;99;99;99;99;99;99;99;99;99;99;0.001;0.001;0.002;0.002;0.003;0.0045
224;;;;;;;;;;;;;;;;;;;99;99;99;99;99;99;99;99;99;99;99;99;99;0.001;0.001;0.002;0.002;0.003;0.004
225;;;;;;;;;;;;;;;;;;;99;99;99;99;99;99;99;99;99;99;99;99;99;0.001;0.001;0.0015;0.002;0.003;0.004
226;;;;;;;;;;;;;;;;;;;99;99;99;99;99;99;99;99;99;99;99;99;99;0.001;0.001;0.001;0.002;0.003;0.004
227;;;;;;;;;;;;;;;;;;;99;99;99;99;99;99;99;99;99;99;99;99;99;0.001;0.001;0.001;0.002;0.003;0.004
228;;;;;;;;;;;;;;;;;;;99;99;99;99;99;99;99;99;99;99;99;99;99;0.0005;0.001;0.001;0.002;0.003;0.004
229;;;;;;;;;;;;;;;;;;;99;99;99;99;99;99;99;99;99;99;99;99;99;0.000;0.001;0.001;0.002;0.003;0.004
230;;;;;;;;;;;;;;;;;;;99;99;99;99;99;99;99;99;99;99;99;99;99;99;0.001;0.001;0.002;0.0025;0.004
231;;;;;;;;;;;;;;;;;;;99;99;99;99;99;99;99;99;99;99;99;99;99;99;0.001;0.001;0.002;0.002;0.0035
232;;;;;;;;;;;;;;;;;;;;99;99;99;99;99;99;99;99;99;99;99;99;99;0.001;0.001;0.002;0.002;0.003
233;;;;;;;;;;;;;;;;;;;;99;99;99;99;99;99;99;99;99;99;99;99;99;0.001;0.001;0.002;0.002;0.003
234;;;;;;;;;;;;;;;;;;;;99;99;99;99;99;99;99;99;99;99;99;99;99;0.001;0.001;0.0015;0.002;0.003
235;;;;;;;;;;;;;;;;;;;;99;99;99;99;99;99;99;99;99;99;99;99;99;0.001;0.001;0.001;0.002;0.003
236;;;;;;;;;;;;;;;;;;;;99;99;99;99;99;99;99;99;99;99;99;99;99;0.001;0.001;0.001;0.002;0.003
237;;;;;;;;;;;;;;;;;;;;99;99;99;99;99;99;99;99;99;99;99;99;99;0.0005;0.001;0.001;0.002;0.003
238;;;;;;;;;;;;;;;;;;;;99;99;99;99;99;99;99;99;99;99;99;99;99;0.000;0.001;0.001;0.002;0.003
239;;;;;;;;;;;;;;;;;;;;99;99;99;99;99;99;99;99;99;99;99;99;99;99;0.001;0.001;0.002;0.0025
240;;;;;;;;;;;;;;;;;;;;99;99;99;99;99;99;99;99;99;99;99;99;99;99;0.001;0.001;0.002;0.002
241;;;;;;;;;;;;;;;;;;;;99;99;99;99;99;99;99;99;99;99;99;99;99;99;0.001;0.001;0.002;0.002
242;;;;;;;;;;;;;;;;;;;;99;99;99;99;99;99;99;99;99;99;99;99;99;99;0.001;0.001;0.0015;0.002
243;;;;;;;;;;;;;;;;;;;;99;99;99;99;99;99;99;99;99;99;99;99;99;99;0.001;0.001;0.001;0.002
244;;;;;;;;;;;;;;;;;;;;99;99;99;99;99;99;99;99;99;99;99;99;99;99;0.001;0.001;0.001;0.002
245;;;;;;;;;;;;;;;;;;;;99;99;99;99;99;99;99;99;99;99;99;99;99;99;0.001;0.001;0.001;0.002
246;;;;;;;;;;;;;;;;;;;;99;99;99;99;99;99;99;99;99;99;99;99;99;99;0.001;0.001;0.001;0.002
247;;;;;;;;;;;;;;;;;;;;99;99;99;99;99;99;99;99;99;99;99;99;99;99;0.0005;0.001;0.001;0.002
248;;;;;;;;;;;;;;;;;;;;99;99;99;99;99;99;99;99;99;99;99;99;99;99;99;0.001;0.001;0.002
249;;;;;;;;;;;;;;;;;;;;99;99;99;99;99;99;99;99;99;99;99;99;99;99;99;0.001;0.001;0.002
250;;;;;;;;;;;;;;;;;;;;99;99;99;99;99;99;99;99;99;99;99;99;99;99;99;0.001;0.001;0.002
251;;;;;;;;;;;;;;;;;;;;99;99;99;99;99;99;99;99;99;99;99;99;99;99;99;0.001;0.001;0.002
252;;;;;;;;;;;;;;;;;;;;99;99;99;99;99;99;99;99;99;99;99;99;99;99;99;0.001;0.001;0.002
253;;;;;;;;;;;;;;;;;;;;99;99;99;99;99;99;99;99;99;99;99;99;99;99;99;0.001;0.001;0.0015
254;;;;;;;;;;;;;;;;;;;;;99;99;99;99;99;99;99;99;99;99;99;99;99;99;0.001;0.001;0.001
255;;;;;;;;;;;;;;;;;;;;;99;99;99;99;99;99;99;99;99;99;99;99;99;99;0.001;0.001;0.001
256;;;;;;;;;;;;;;;;;;;;;99;99;99;99;99;99;99;99;99;99;99;99;99;99;0.001;0.001;0.001
257;;;;;;;;;;;;;;;;;;;;;99;99;99;99;99;99;99;99;99;99;99;99;99;99;0.001;0.001;0.001
258;;;;;;;;;;;;;;;;;;;;;99;99;99;99;99;99;99;99;99;99;99;99;99;99;0.0005;0.001;0.001
259;;;;;;;;;;;;;;;;;;;;;99;99;99;99;99;99;99;99;99;99;99;99;99;99;99;0.001;0.001
260;;;;;;;;;;;;;;;;;;;;;99;99;99;99;99;99;99;99;99;99;99;99;99;99;99;0.001;0.001
261;;;;;;;;;;;;;;;;;;;;;99;99;99;99;99;99;99;99;99;99;99;99;99;99;99;0.001;0.001
262;;;;;;;;;;;;;;;;;;;;;99;99;99;99;99;99;99;99;99;99;99;99;99;99;99;0.001;0.001
263;;;;;;;;;;;;;;;;;;;;;99;99;99;99;99;99;99;99;99;99;99;99;99;99;99;0.001;0.001
264;;;;;;;;;;;;;;;;;;;;;99;99;99;99;99;99;99;99;99;99;99;99;99;99;99;0.001;0.001
265;;;;;;;;;;;;;;;;;;;;;99;99;99;99;99;99;99;99;99;99;99;99;99;99;99;0.001;0.001
266;;;;;;;;;;;;;;;;;;;;;99;99;99;99;99;99;99;99;99;99;99;99;99;99;99;0.001;0.001
267;;;;;;;;;;;;;;;;;;;;;99;99;99;99;99;99;99;99;99;99;99;99;99;99;99;0.001;0.001
268;;;;;;;;;;;;;;;;;;;;;99;99;99;99;99;99;99;99;99;99;99;99;99;99;99;0.0005;0.001
